synthetic_chromosome,feature_record_id,feature_type,sgd_gene_id,gene_name,source_start_bp,source_end_bp,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,mapping_status,source_accession,source_file,left_lox_id,right_lox_id,segment_id,interval_mapping_status,eligible_for_gene_risk
SynVI,SynVI_gene_0001,ORF,S000001839,YFL055W,2197,3873,2197.0,3873.0,3035.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_2,SynVI_loxPsym_3,SynVI_SEG_0003,exact_adjacent_lox,True
SynVI,SynVI_gene_0002,ORF,S000001840,O6U65_0950,6040,7980,6040.0,7980.0,7010.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_2,SynVI_loxPsym_3,SynVI_SEG_0003,exact_adjacent_lox,True
SynVI,SynVI_gene_0003,ORF,S000001841,YFL053W,8616,10391,8616.0,10391.0,9503.5,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_2,SynVI_loxPsym_3,SynVI_SEG_0003,exact_adjacent_lox,True
SynVI,SynVI_gene_0004,ORF,S000001842,O6U65_0952,13459,14856,13459.0,14856.0,14157.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_3,SynVI_loxPsym_4,SynVI_SEG_0004,exact_adjacent_lox,True
SynVI,SynVI_gene_0005,ORF,S000001843,O6U65_0953,15285,15767,15285.0,15767.0,15526.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_3,SynVI_loxPsym_4,SynVI_SEG_0004,exact_adjacent_lox,True
SynVI,SynVI_gene_0006,ORF,S000001844,YFL050C,18533,21109,18533.0,21109.0,19821.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_4,SynVI_loxPsym_5,SynVI_SEG_0005,exact_adjacent_lox,True
SynVI,SynVI_gene_0007,ORF,S000001845,YFL049W,22064,23935,22064.0,23935.0,22999.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_4,SynVI_loxPsym_5,SynVI_SEG_0005,exact_adjacent_lox,True
SynVI,SynVI_gene_0008,ORF,S000001846,YFL048C,24138,25475,24138.0,25475.0,24806.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_5,SynVI_loxPsym_6,SynVI_SEG_0006,exact_adjacent_lox,True
SynVI,SynVI_gene_0009,ORF,S000001847,YFL047W,25716,27860,25716.0,27860.0,26788.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_5,SynVI_loxPsym_6,SynVI_SEG_0006,exact_adjacent_lox,True
SynVI,SynVI_gene_0010,ORF,S000001848,YFL046W,28144,28767,28144.0,28767.0,28455.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_6,SynVI_loxPsym_7,SynVI_SEG_0007,exact_adjacent_lox,True
SynVI,SynVI_gene_0011,ORF,S000001849,YFL045C,28957,29721,28957.0,29721.0,29339.0,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_6,SynVI_loxPsym_7,SynVI_SEG_0007,exact_adjacent_lox,True
SynVI,SynVI_gene_0012,ORF,S000001850,YFL044C,30018,30923,30018.0,30923.0,30470.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,exact_adjacent_lox,True
SynVI,SynVI_gene_0013,ORF,S000001852,O6U65_0961,31083,33107,31083.0,33107.0,32095.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,exact_adjacent_lox,True
SynVI,SynVI_gene_0014,ORF,S000028547,O6U65_0962,34097,34288,34097.0,34288.0,34192.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,exact_adjacent_lox,True
SynVI,SynVI_gene_0015,ORF,S000001853,YFL041W,34502,36370,34502.0,36370.0,35436.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_7,SynVI_loxPsym_8,SynVI_SEG_0008,exact_adjacent_lox,True
SynVI,SynVI_gene_0016,ORF,S000001854,O6U65_0964,36747,38369,36747.0,38369.0,37558.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,exact_adjacent_lox,True
SynVI,SynVI_gene_0017,ORF,S000001855,YFL039C,38657,39784,38657.0,39784.0,39220.5,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,exact_adjacent_lox,True
SynVI,SynVI_gene_0018,ORF,S000001856,YFL038C,40454,41074,40454.0,41074.0,40764.0,-,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,exact_adjacent_lox,True
SynVI,SynVI_gene_0019,ORF,S000001857,YFL037W,41424,42797,41424.0,42797.0,42110.5,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,exact_adjacent_lox,True
SynVI,SynVI_gene_0020,ORF,S000001858,YFL036W,43870,47925,43870.0,47925.0,45897.5,+,Ambiguous,unique_flanking_anchors,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_8,SynVI_loxPsym_9,SynVI_SEG_0009,exact_adjacent_lox,True
SynVI,SynVI_gene_0021,ORF,S000001859,YFL034C-B,48138,49001,48138.0,49001.0,48569.5,-,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_9,SynVI_loxPsym_10,SynVI_SEG_0010,exact_adjacent_lox,True
SynVI,SynVI_gene_0022,ORF,S000006436,YFL034C-A,49285,49653,49285.0,49653.0,49469.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_10,SynVI_loxPsym_11,SynVI_SEG_0011,exact_adjacent_lox,True
SynVI,SynVI_gene_0023,ORF,S000001860,O6U65_0971,50197,53418,50197.0,53418.0,51807.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_10,SynVI_loxPsym_11,SynVI_SEG_0011,exact_adjacent_lox,True
SynVI,SynVI_gene_0024,ORF,S000001861,YFL033C,53869,59181,53869.0,59181.0,56525.0,-,Essential,unique_flanking_anchors,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,exact_adjacent_lox,True
SynVI,SynVI_gene_0025,ORF,S000001862,O6U65_0973,59626,59946,59626.0,59946.0,59786.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,exact_adjacent_lox,True
SynVI,SynVI_gene_0026,ORF,S000001863,YFL031W,59933,60901,59933.0,60901.0,60417.0,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,exact_adjacent_lox,True
SynVI,SynVI_gene_0027,ORF,S000028629,O6U65_0975,60768,60869,60768.0,60869.0,60818.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_11,SynVI_loxPsym_12,SynVI_SEG_0012,exact_adjacent_lox,True
SynVI,SynVI_gene_0028,ORF,S000001864,YFL030W,61619,62776,61619.0,62776.0,62197.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_12,SynVI_loxPsym_13,SynVI_SEG_0013,exact_adjacent_lox,True
SynVI,SynVI_gene_0029,ORF,S000001865,YFL029C,62877,63983,62877.0,63983.0,63430.0,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_13,SynVI_loxPsym_14,SynVI_SEG_0014,exact_adjacent_lox,True
SynVI,SynVI_gene_0030,ORF,S000001866,YFL028C,64200,65069,64200.0,65069.0,64634.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_14,SynVI_loxPsym_15,SynVI_SEG_0015,exact_adjacent_lox,True
SynVI,SynVI_gene_0031,ORF,S000001867,YFL027C,65309,66802,65309.0,66802.0,66055.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_15,SynVI_loxPsym_16,SynVI_SEG_0016,exact_adjacent_lox,True
SynVI,SynVI_gene_0032,ORF,S000001868,YFL026W,67470,68765,67470.0,68765.0,68117.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_15,SynVI_loxPsym_16,SynVI_SEG_0016,exact_adjacent_lox,True
SynVI,SynVI_gene_0033,ORF,S000001869,YFL025C,69103,72192,69103.0,72192.0,70647.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_17,SynVI_loxPsym_18,SynVI_SEG_0018,exact_adjacent_lox,True
SynVI,SynVI_gene_0034,ORF,S000001870,YFL024C,72805,75303,72805.0,75303.0,74054.0,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_17,SynVI_loxPsym_18,SynVI_SEG_0018,exact_adjacent_lox,True
SynVI,SynVI_gene_0035,ORF,S000001871,YFL023W,75944,78334,75944.0,78334.0,77139.0,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_17,SynVI_loxPsym_18,SynVI_SEG_0018,exact_adjacent_lox,True
SynVI,SynVI_gene_0036,ORF,S000001872,YFL022C,78491,80002,78491.0,80002.0,79246.5,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_18,SynVI_loxPsym_19,SynVI_SEG_0019,exact_adjacent_lox,True
SynVI,SynVI_gene_0037,ORF,S000028766,O6U65_0985,80753,81607,80753.0,81607.0,81180.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_18,SynVI_loxPsym_19,SynVI_SEG_0019,exact_adjacent_lox,True
SynVI,SynVI_gene_0038,ORF,S000001873,YFL021W,80958,82490,80958.0,82490.0,81724.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_18,SynVI_loxPsym_19,SynVI_SEG_0019,exact_adjacent_lox,True
SynVI,SynVI_gene_0039,ORF,S000001874,YFL020C,84287,84655,84287.0,84655.0,84471.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_20,SynVI_loxPsym_21,SynVI_SEG_0021,exact_adjacent_lox,True
SynVI,SynVI_gene_0040,ORF,S000001875,non-functional:truncated CDS,85308,85636,85308.0,85636.0,85472.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_20,SynVI_loxPsym_21,SynVI_SEG_0021,exact_adjacent_lox,True
SynVI,SynVI_gene_0041,ORF,S000001876,YFL018C,85854,87353,85854.0,87353.0,86603.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_22,SynVI_loxPsym_23,SynVI_SEG_0023,exact_adjacent_lox,True
SynVI,SynVI_gene_0042,ORF,S000002965,YFL017W-A,87925,88158,87925.0,88158.0,88041.5,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_22,SynVI_loxPsym_23,SynVI_SEG_0023,exact_adjacent_lox,True
SynVI,SynVI_gene_0043,ORF,S000001877,YFL017C,88209,88688,88209.0,88688.0,88448.5,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_22,SynVI_loxPsym_23,SynVI_SEG_0023,exact_adjacent_lox,True
SynVI,SynVI_gene_0044,ORF,S000001878,YFL016C,88961,90496,88961.0,90496.0,89728.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,exact_adjacent_lox,True
SynVI,SynVI_gene_0045,ORF,S000028765,O6U65_0993,90675,90992,90675.0,90992.0,90833.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,exact_adjacent_lox,True
SynVI,SynVI_gene_0046,ORF,S000001879,O6U65_0994,90729,91223,90729.0,91223.0,90976.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,exact_adjacent_lox,True
SynVI,SynVI_gene_0047,ORF,S000001880,YFL014W,91516,91845,91516.0,91845.0,91680.5,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_23,SynVI_loxPsym_24,SynVI_SEG_0024,exact_adjacent_lox,True
SynVI,SynVI_gene_0048,ORF,S000028628,O6U65_0996,92093,92896,92093.0,92896.0,92494.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,exact_adjacent_lox,True
SynVI,SynVI_gene_0049,ORF,S000001881,YFL013C,92146,94224,92146.0,94224.0,93185.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,exact_adjacent_lox,True
SynVI,SynVI_gene_0050,ORF,S000002964,O6U65_0998,94104,94478,94104.0,94478.0,94291.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,exact_adjacent_lox,True
SynVI,SynVI_gene_0051,ORF,S000001882,O6U65_0999,94941,95387,94941.0,95387.0,95164.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,exact_adjacent_lox,True
SynVI,SynVI_gene_0052,ORF,S000001883,YFL011W,96639,98279,96639.0,98279.0,97459.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_24,SynVI_loxPsym_25,SynVI_SEG_0025,exact_adjacent_lox,True
SynVI,SynVI_gene_0053,ORF,S000001955,YFL010W-A,99318,99602,99318.0,99602.0,99460.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,exact_adjacent_lox,True
SynVI,SynVI_gene_0054,ORF,S000001884,YFL010C,99436,100071,99436.0,100071.0,99753.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,exact_adjacent_lox,True
SynVI,SynVI_gene_0055,ORF,S000001885,YFL009W,100473,102812,100473.0,102812.0,101642.5,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,exact_adjacent_lox,True
SynVI,SynVI_gene_0056,ORF,S000001886,YFL008W,103758,107435,103758.0,107435.0,105596.5,+,Ambiguous,unique_flanking_anchors,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,exact_adjacent_lox,True
SynVI,SynVI_gene_0057,ORF,S000001887,YFL007W,107808,114239,107808.0,114239.0,111023.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_25,SynVI_loxPsym_26,SynVI_SEG_0026,exact_adjacent_lox,True
SynVI,SynVI_gene_0058,ORF,S000001889,YFL005W,114697,115344,114697.0,115344.0,115020.5,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_26,SynVI_loxPsym_27,SynVI_SEG_0027,exact_adjacent_lox,True
SynVI,SynVI_gene_0059,ORF,S000001890,YFL004W,116173,118659,116173.0,118659.0,117416.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_26,SynVI_loxPsym_27,SynVI_SEG_0027,exact_adjacent_lox,True
SynVI,SynVI_gene_0060,ORF,S000001891,YFL003C,118952,121588,118952.0,121588.0,120270.0,-,Ambiguous,unique_flanking_anchors,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_28,SynVI_loxPsym_29,SynVI_SEG_0029,exact_adjacent_lox,True
SynVI,SynVI_gene_0061,ORF,S000001894,YFL002C,122242,124062,122242.0,124062.0,123152.0,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_29,SynVI_loxPsym_30,SynVI_SEG_0030,exact_adjacent_lox,True
SynVI,SynVI_gene_0062,ORF,S000001895,YFL001W,124259,125587,124259.0,125587.0,124923.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_29,SynVI_loxPsym_30,SynVI_SEG_0030,exact_adjacent_lox,True
SynVI,SynVI_gene_0063,ORF,S000001897,YFR001W,126304,126918,126304.0,126918.0,126611.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_31,SynVI_loxPsym_32,SynVI_SEG_0032,exact_adjacent_lox,True
SynVI,SynVI_gene_0064,ORF,S000001898,YFR002W,127244,129763,127244.0,129763.0,128503.5,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,exact_adjacent_lox,True
SynVI,SynVI_gene_0065,ORF,S000001899,YFR003C,129885,130352,129885.0,130352.0,130118.5,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,exact_adjacent_lox,True
SynVI,SynVI_gene_0066,ORF,S000001900,YFR004W,130621,131541,130621.0,131541.0,131081.0,+,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,exact_adjacent_lox,True
SynVI,SynVI_gene_0067,ORF,S000001901,YFR005C,131755,133101,131755.0,133101.0,132428.0,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,exact_adjacent_lox,True
SynVI,SynVI_gene_0068,ORF,S000001902,O6U65_1016,133372,134979,133372.0,134979.0,134175.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_32,SynVI_loxPsym_33,SynVI_SEG_0033,exact_adjacent_lox,True
SynVI,SynVI_gene_0069,ORF,S000001903,O6U65_1017,135789,136850,135789.0,136850.0,136319.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_33,SynVI_loxPsym_34,SynVI_SEG_0034,exact_adjacent_lox,True
SynVI,SynVI_gene_0070,ORF,S000001904,YFR008W,137025,137690,137025.0,137690.0,137357.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_33,SynVI_loxPsym_34,SynVI_SEG_0034,exact_adjacent_lox,True
SynVI,SynVI_gene_0071,ORF,S000001905,YFR009W,138551,140809,138551.0,140809.0,139680.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_35,SynVI_loxPsym_36,SynVI_SEG_0036,exact_adjacent_lox,True
SynVI,SynVI_gene_0072,ORF,S000028823,O6U65_1020,139938,140195,139938.0,140195.0,140066.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_35,SynVI_loxPsym_36,SynVI_SEG_0036,exact_adjacent_lox,True
SynVI,SynVI_gene_0073,ORF,S000001906,YFR010W,141163,142662,141163.0,142662.0,141912.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_36,SynVI_loxPsym_37,SynVI_SEG_0037,exact_adjacent_lox,True
SynVI,SynVI_gene_0074,ORF,S000028824,O6U65_1022,142858,143046,142858.0,143046.0,142952.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_37,SynVI_loxPsym_38,SynVI_SEG_0038,exact_adjacent_lox,True
SynVI,SynVI_gene_0075,ORF,S000001907,O6U65_1023,142876,143388,142876.0,143388.0,143132.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_37,SynVI_loxPsym_38,SynVI_SEG_0038,exact_adjacent_lox,True
SynVI,SynVI_gene_0076,ORF,S000001908,O6U65_1024,143963,144571,143963.0,144571.0,144267.0,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_38,SynVI_loxPsym_39,SynVI_SEG_0039,exact_adjacent_lox,True
SynVI,SynVI_gene_0077,ORF,S000007606,O6U65_1025,145298,145384,145298.0,145384.0,145341.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_38,SynVI_loxPsym_39,SynVI_SEG_0039,exact_adjacent_lox,True
SynVI,SynVI_gene_0078,ORF,S000001909,YFR013W,145996,148359,145996.0,148359.0,147177.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_38,SynVI_loxPsym_39,SynVI_SEG_0039,exact_adjacent_lox,True
SynVI,SynVI_gene_0079,ORF,S000001910,YFR014C,148679,150019,148679.0,150019.0,149349.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_40,SynVI_loxPsym_41,SynVI_SEG_0041,exact_adjacent_lox,True
SynVI,SynVI_gene_0080,ORF,S000001911,YFR015C,150441,152567,150441.0,152567.0,151504.0,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_41,SynVI_loxPsym_42,SynVI_SEG_0042,exact_adjacent_lox,True
SynVI,SynVI_gene_0081,ORF,S000001912,O6U65_1029,153252,156953,153252.0,156953.0,155102.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_42,SynVI_loxPsym_43,SynVI_SEG_0043,exact_adjacent_lox,True
SynVI,SynVI_gene_0082,ORF,S000001913,O6U65_1030,158443,159030,158443.0,159030.0,158736.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_43,SynVI_loxPsym_44,SynVI_SEG_0044,exact_adjacent_lox,True
SynVI,SynVI_gene_0083,ORF,S000001914,O6U65_1031,159300,160391,159300.0,160391.0,159845.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_43,SynVI_loxPsym_44,SynVI_SEG_0044,exact_adjacent_lox,True
SynVI,SynVI_gene_0084,ORF,S000001915,YFR019W,160671,167507,160671.0,167507.0,164089.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_43,SynVI_loxPsym_44,SynVI_SEG_0044,exact_adjacent_lox,True
SynVI,SynVI_gene_0085,ORF,S000001916,O6U65_1033,168633,169331,168633.0,169331.0,168982.0,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_45,SynVI_loxPsym_46,SynVI_SEG_0046,exact_adjacent_lox,True
SynVI,SynVI_gene_0086,ORF,S000001917,YFR021W,170707,172209,170707.0,172209.0,171458.0,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_45,SynVI_loxPsym_46,SynVI_SEG_0046,exact_adjacent_lox,True
SynVI,SynVI_gene_0087,ORF,S000001918,YFR022W,172762,174963,172762.0,174963.0,173862.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_46,SynVI_loxPsym_47,SynVI_SEG_0047,exact_adjacent_lox,True
SynVI,SynVI_gene_0088,ORF,S000001919,YFR023W,175837,177672,175837.0,177672.0,176754.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_47,SynVI_loxPsym_48,SynVI_SEG_0048,exact_adjacent_lox,True
SynVI,SynVI_gene_0089,ORF,S000002968,YFR024C-A,177991,179346,177991.0,179346.0,178668.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_49,SynVI_loxPsym_50,SynVI_SEG_0050,exact_adjacent_lox,True
SynVI,SynVI_gene_0090,ORF,S000001921,YFR025C,179690,180697,179690.0,180697.0,180193.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_50,SynVI_loxPsym_51,SynVI_SEG_0051,exact_adjacent_lox,True
SynVI,SynVI_gene_0091,ORF,S000001922,O6U65_1039,188017,188526,181656.0,182165.0,181910.5,-,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_51,SynVI_loxPsym_52,SynVI_SEG_0052,exact_adjacent_lox,True
SynVI,SynVI_gene_0092,ORF,S000001923,YFR027W,189538,190383,183177.0,184022.0,183599.5,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_52,SynVI_loxPsym_53,SynVI_SEG_0053,exact_adjacent_lox,True
SynVI,SynVI_gene_0093,ORF,S000001924,YFR028C,190499,192154,184138.0,185793.0,184965.5,-,Essential,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_52,SynVI_loxPsym_53,SynVI_SEG_0053,exact_adjacent_lox,True
SynVI,SynVI_gene_0094,ORF,S000001925,YFR029W,192968,195004,186607.0,188643.0,187625.0,+,Ambiguous,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_53,SynVI_loxPsym_54,SynVI_SEG_0054,exact_adjacent_lox,True
SynVI,SynVI_gene_0095,ORF,S000001926,YFR030W,195343,198450,188982.0,192089.0,190535.5,+,Unknown,unique_exact,CP135953,./outputs\revised_model\input_sources\CP135953.gb,SynVI_loxPsym_53,SynVI_loxPsym_54,SynVI_SEG_0054,exact_adjacent_lox,True
