synthetic_chromosome,sgd_gene_id,gene_name,synthetic_start_bp,synthetic_end_bp,synthetic_midpoint_bp,strand,essential_status,left_lox_id,right_lox_id,segment_id,mapping_status,interval_mapping_status,eligible_for_gene_risk,source_accession,source_file
SynII,S000000420,YBP1,624879.0,626903.0,625891.0,-,Ambiguous,SynII_loxPsym_221,SynII_loxPsym_222,SynII_SEG_0222,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000421,ATG12,627135.0,627695.0,627415.0,+,Ambiguous,SynII_loxPsym_221,SynII_loxPsym_222,SynII_SEG_0222,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000422,PYC2,628078.0,631620.0,629849.0,-,Unknown,SynII_loxPsym_223,SynII_loxPsym_224,SynII_SEG_0224,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000423,YBR219C,631870.0,632253.0,632061.5,-,Unknown,SynII_loxPsym_223,SynII_loxPsym_224,SynII_SEG_0224,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000425,PDB1,634137.0,635237.0,634687.0,-,Unknown,SynII_loxPsym_224,SynII_loxPsym_225,SynII_SEG_0225,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000028817,YBR221W-A,635522.0,635626.0,635574.0,+,Unknown,SynII_loxPsym_224,SynII_loxPsym_225,SynII_SEG_0225,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000426,PCS60,635738.0,637369.0,636553.5,-,Unknown,SynII_loxPsym_225,SynII_loxPsym_226,SynII_SEG_0226,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000427,TDP1,637715.0,639349.0,638532.0,-,Unknown,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000028604,YBR223W-A,637773.0,637892.0,637832.5,+,Unknown,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000428,YBR224W,639177.0,639692.0,639434.5,+,Ambiguous,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000429,YBR225W,639679.0,642381.0,641030.0,+,Unknown,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000430,YBR226C,642207.0,642617.0,642412.0,-,Unknown,SynII_loxPsym_226,SynII_loxPsym_227,SynII_SEG_0227,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000431,MCX1,642658.0,644220.0,643439.0,-,Unknown,SynII_loxPsym_227,SynII_loxPsym_228,SynII_SEG_0228,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000432,SLX1,644399.0,645313.0,644856.0,+,Unknown,SynII_loxPsym_227,SynII_loxPsym_228,SynII_SEG_0228,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000433,ROT2,645511.0,648375.0,646943.0,-,Unknown,SynII_loxPsym_229,SynII_loxPsym_230,SynII_SEG_0230,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000434,OM14,648737.0,649141.0,648939.0,-,Unknown,SynII_loxPsym_230,SynII_loxPsym_231,SynII_SEG_0231,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000435,SWC5,651304.0,652215.0,651759.5,-,Unknown,SynII_loxPsym_231,SynII_loxPsym_232,SynII_SEG_0232,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000436,YBR232C,652498.0,652857.0,652677.5,-,Unknown,SynII_loxPsym_231,SynII_loxPsym_232,SynII_SEG_0232,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000437,PBP2,652553.0,653794.0,653173.5,+,Unknown,SynII_loxPsym_231,SynII_loxPsym_232,SynII_SEG_0232,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000007595,DAD3,654136.0,654420.0,654278.0,+,Essential,SynII_loxPsym_232,SynII_loxPsym_233,SynII_SEG_0233,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000438,ARC40,654631.0,655785.0,655208.0,-,Ambiguous,SynII_loxPsym_233,SynII_loxPsym_234,SynII_SEG_0234,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000439,YBR235W,656094.0,659456.0,657775.0,+,Unknown,SynII_loxPsym_233,SynII_loxPsym_234,SynII_SEG_0234,unique_flanking_anchors,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000440,ABD1,659576.0,660886.0,660231.0,-,Essential,SynII_loxPsym_233,SynII_loxPsym_234,SynII_SEG_0234,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000441,PRP5,661162.0,663711.0,662436.5,+,Essential,SynII_loxPsym_233,SynII_loxPsym_234,SynII_SEG_0234,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000442,YBR238C,664334.0,666529.0,665431.5,-,Unknown,SynII_loxPsym_234,SynII_loxPsym_235,SynII_SEG_0235,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000443,ERT1,667581.0,669170.0,668375.5,-,Unknown,SynII_loxPsym_234,SynII_loxPsym_235,SynII_SEG_0235,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000444,THI2,669751.0,671103.0,670427.0,-,Unknown,SynII_loxPsym_235,SynII_loxPsym_236,SynII_SEG_0236,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000445,YBR241C,671850.0,673316.0,672583.0,-,Unknown,SynII_loxPsym_235,SynII_loxPsym_236,SynII_SEG_0236,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000446,YBR242W,673931.0,674647.0,674289.0,+,Unknown,SynII_loxPsym_235,SynII_loxPsym_236,SynII_SEG_0236,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000447,ALG7,674708.0,676054.0,675381.0,-,Essential,SynII_loxPsym_235,SynII_loxPsym_236,SynII_SEG_0236,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000448,GPX2,676789.0,677277.0,677033.0,+,Unknown,SynII_loxPsym_235,SynII_loxPsym_236,SynII_SEG_0236,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000449,ISW1,677479.0,680868.0,679173.5,-,Unknown,SynII_loxPsym_237,SynII_loxPsym_238,SynII_SEG_0238,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000450,RRT2,680920.0,682083.0,681501.5,+,Unknown,SynII_loxPsym_237,SynII_loxPsym_238,SynII_SEG_0238,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000451,ENP1,682367.0,683818.0,683092.5,-,Essential,SynII_loxPsym_238,SynII_loxPsym_239,SynII_SEG_0239,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000452,HIS7,684204.0,685862.0,685033.0,-,Unknown,SynII_loxPsym_239,SynII_loxPsym_240,SynII_SEG_0240,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000453,ARO4,686313.0,687425.0,686869.0,-,Unknown,SynII_loxPsym_240,SynII_loxPsym_241,SynII_SEG_0241,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000454,SPO23,688464.0,690035.0,689249.5,+,Unknown,SynII_loxPsym_240,SynII_loxPsym_241,SynII_SEG_0241,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000455,MRPS5,690855.0,691778.0,691316.5,+,Unknown,SynII_loxPsym_241,SynII_loxPsym_242,SynII_SEG_0242,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000456,DUT1,692110.0,692553.0,692331.5,+,Ambiguous,SynII_loxPsym_242,SynII_loxPsym_243,SynII_SEG_0243,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000457,SRB6,692769.0,693134.0,692951.5,+,Essential,SynII_loxPsym_242,SynII_loxPsym_243,SynII_SEG_0243,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000458,TRS20,693235.0,693762.0,693498.5,-,Essential,SynII_loxPsym_242,SynII_loxPsym_243,SynII_SEG_0243,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000459,MTC4,693955.0,696039.0,694997.0,+,Unknown,SynII_loxPsym_242,SynII_loxPsym_243,SynII_SEG_0243,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000007649,YBR255C-A,696151.0,696513.0,696332.0,-,Unknown,SynII_loxPsym_243,SynII_loxPsym_244,SynII_SEG_0244,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000460,RIB5,696825.0,697541.0,697183.0,-,Essential,SynII_loxPsym_243,SynII_loxPsym_244,SynII_SEG_0244,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000461,POP4,698324.0,699163.0,698743.5,+,Essential,SynII_loxPsym_243,SynII_loxPsym_244,SynII_SEG_0244,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000462,SHG1,699207.0,699635.0,699421.0,-,Unknown,SynII_loxPsym_244,SynII_loxPsym_245,SynII_SEG_0245,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000463,YBR259W,699860.0,701926.0,700893.0,+,Unknown,SynII_loxPsym_244,SynII_loxPsym_245,SynII_SEG_0245,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000464,RGD1,702146.0,704146.0,703146.0,-,Ambiguous,SynII_loxPsym_245,SynII_loxPsym_246,SynII_SEG_0246,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000465,TAE1,704373.0,705071.0,704722.0,-,Unknown,SynII_loxPsym_246,SynII_loxPsym_247,SynII_SEG_0247,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000466,AIM5,705295.0,705615.0,705455.0,-,Unknown,SynII_loxPsym_247,SynII_loxPsym_248,SynII_SEG_0248,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000467,SHM1,705839.0,707311.0,706575.0,+,Unknown,SynII_loxPsym_247,SynII_loxPsym_248,SynII_SEG_0248,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000468,YPT10,707413.0,708012.0,707712.5,-,Unknown,SynII_loxPsym_249,SynII_loxPsym_250,SynII_SEG_0250,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000469,TSC10,708225.0,709187.0,708706.0,+,Essential,SynII_loxPsym_249,SynII_loxPsym_250,SynII_SEG_0250,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000471,REI1,709484.0,710665.0,710074.5,+,Ambiguous,SynII_loxPsym_249,SynII_loxPsym_250,SynII_SEG_0250,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000470,SLM6,709579.0,710031.0,709805.0,-,Unknown,SynII_loxPsym_249,SynII_loxPsym_250,SynII_SEG_0250,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000472,MRPL37,710976.0,711293.0,711134.5,+,Ambiguous,SynII_loxPsym_250,SynII_loxPsym_251,SynII_SEG_0251,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000473,FMP21,711837.0,712253.0,712045.0,-,Unknown,SynII_loxPsym_250,SynII_loxPsym_251,SynII_SEG_0251,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000474,BIT2,712438.0,714075.0,713256.5,-,Unknown,SynII_loxPsym_250,SynII_loxPsym_251,SynII_SEG_0251,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000475,YBR271W,714529.0,715788.0,715158.5,+,Unknown,SynII_loxPsym_250,SynII_loxPsym_251,SynII_SEG_0251,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000476,HSM3,716072.0,717514.0,716793.0,-,Unknown,SynII_loxPsym_251,SynII_loxPsym_252,SynII_SEG_0252,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000477,UBX7,717806.0,719116.0,718461.0,-,Unknown,SynII_loxPsym_252,SynII_loxPsym_253,SynII_SEG_0253,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000478,CHK1,719339.0,720922.0,720130.5,+,Unknown,SynII_loxPsym_252,SynII_loxPsym_253,SynII_SEG_0253,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000479,RIF1,721169.0,726919.0,724044.0,-,Unknown,SynII_loxPsym_254,SynII_loxPsym_255,SynII_SEG_0255,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000480,PPS1,727433.0,729856.0,728644.5,-,Unknown,SynII_loxPsym_254,SynII_loxPsym_255,SynII_SEG_0255,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000481,YBR277C,730028.0,730429.0,730228.5,-,Unknown,SynII_loxPsym_254,SynII_loxPsym_255,SynII_SEG_0255,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000482,DPB3,730107.0,730712.0,730409.5,+,Unknown,SynII_loxPsym_254,SynII_loxPsym_255,SynII_SEG_0255,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000483,PAF1,731104.0,732441.0,731772.5,+,Ambiguous,SynII_loxPsym_255,SynII_loxPsym_256,SynII_SEG_0256,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000484,SAF1,732699.0,734612.0,733655.5,-,Ambiguous,SynII_loxPsym_257,SynII_loxPsym_258,SynII_SEG_0258,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000485,DUG2,734919.0,737555.0,736237.0,-,Unknown,SynII_loxPsym_258,SynII_loxPsym_259,SynII_SEG_0259,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000486,MRPL27,738189.0,738629.0,738409.0,+,Ambiguous,SynII_loxPsym_258,SynII_loxPsym_259,SynII_SEG_0259,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000487,SSH1,738960.0,740432.0,739696.0,-,Unknown,SynII_loxPsym_260,SynII_loxPsym_261,SynII_SEG_0261,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000488,YBR284W,741256.0,743649.0,742452.5,+,Unknown,SynII_loxPsym_260,SynII_loxPsym_261,SynII_SEG_0261,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000489,YBR285W,743939.0,744373.0,744156.0,+,Unknown,SynII_loxPsym_260,SynII_loxPsym_261,SynII_SEG_0261,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000490,APE3,744717.0,746330.0,745523.5,+,Unknown,SynII_loxPsym_260,SynII_loxPsym_261,SynII_SEG_0261,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000491,YBR287W,746622.0,747905.0,747263.5,+,Unknown,SynII_loxPsym_261,SynII_loxPsym_262,SynII_SEG_0262,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000492,APM3,748096.0,749547.0,748821.5,-,Ambiguous,SynII_loxPsym_262,SynII_loxPsym_263,SynII_SEG_0263,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000493,SNF5,749751.0,752468.0,751109.5,+,Ambiguous,SynII_loxPsym_262,SynII_loxPsym_263,SynII_SEG_0263,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000494,BSD2,752709.0,753674.0,753191.5,+,Ambiguous,SynII_loxPsym_263,SynII_loxPsym_264,SynII_SEG_0264,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000495,CTP1,753859.0,754758.0,754308.5,-,Ambiguous,SynII_loxPsym_265,SynII_loxPsym_266,SynII_SEG_0266,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000496,YBR292C,754888.0,755259.0,755073.5,-,Unknown,SynII_loxPsym_265,SynII_loxPsym_266,SynII_SEG_0266,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000497,VBA2,757192.0,758616.0,757904.0,+,Unknown,SynII_loxPsym_265,SynII_loxPsym_266,SynII_SEG_0266,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000498,SUL1,759455.0,762034.0,760744.5,+,Unknown,SynII_loxPsym_266,SynII_loxPsym_267,SynII_SEG_0267,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000499,PCA1,763103.0,766753.0,764928.0,+,Unknown,SynII_loxPsym_267,SynII_loxPsym_268,SynII_SEG_0268,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000500,PHO89,767120.0,768844.0,767982.0,-,Unknown,SynII_loxPsym_269,SynII_loxPsym_270,SynII_SEG_0270,unique_exact,exact_adjacent_lox,True,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000155,YBL059W,,,,+,Unknown,,,,anchor_failed:unique_exact:not_found,feature_coordinate_unresolved,False,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000000323,MUD1,,,,+,Unknown,,,,anchor_failed:unique_exact:not_found,feature_coordinate_unresolved,False,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynII,S000029722,YBR230W-A,,,,+,Unknown,,,,anchor_failed:unique_exact:not_found,feature_coordinate_unresolved,False,CP013608,./outputs\revised_model\input_sources\CP013608.gb
SynIII,S000000575,YCL073C,413.0,2260.0,1336.5,-,Unknown,SynIII_loxPsym_0,SynIII_loxPsym_1,SynIII_SEG_0001,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000574,YCL069W,3672.0,5048.0,4360.0,+,Unknown,SynIII_loxPsym_1,SynIII_loxPsym_2,SynIII_SEG_0002,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000569,YCL064C,5865.0,6947.0,6406.0,-,Unknown,SynIII_loxPsym_3,SynIII_loxPsym_4,SynIII_SEG_0004,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000568,YCL063W,7357.0,8628.0,7992.5,+,Unknown,SynIII_loxPsym_3,SynIII_loxPsym_4,SynIII_SEG_0004,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000566,YCL061C,8951.0,12241.0,10596.0,-,Unknown,SynIII_loxPsym_5,SynIII_loxPsym_6,SynIII_SEG_0006,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000564,YCL059C,12564.0,13514.0,13039.0,-,Essential,SynIII_loxPsym_5,SynIII_loxPsym_6,SynIII_SEG_0006,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000563,YCL058C,13658.0,14116.0,13887.0,-,Unknown,SynIII_loxPsym_5,SynIII_loxPsym_6,SynIII_SEG_0006,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000028518,YCL058W-A,13719.0,14060.0,13889.5,+,Unknown,SynIII_loxPsym_5,SynIII_loxPsym_6,SynIII_SEG_0006,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000007547,YCL057C-A,14167.0,14460.0,14313.5,-,Unknown,SynIII_loxPsym_5,SynIII_loxPsym_6,SynIII_SEG_0006,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000562,YCL057W,14903.0,17041.0,15972.0,+,Unknown,SynIII_loxPsym_5,SynIII_loxPsym_6,SynIII_SEG_0006,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000561,YCL056C,17094.0,17528.0,17311.0,-,Unknown,SynIII_loxPsym_6,SynIII_loxPsym_7,SynIII_SEG_0007,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000560,YCL055W,18098.0,19105.0,18601.5,+,Unknown,SynIII_loxPsym_6,SynIII_loxPsym_7,SynIII_SEG_0007,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000559,YCL054W,21652.0,24177.0,22914.5,+,Ambiguous,SynIII_loxPsym_7,SynIII_loxPsym_8,SynIII_SEG_0008,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000557,YCL052C,24346.0,25596.0,24971.0,-,Essential,SynIII_loxPsym_7,SynIII_loxPsym_8,SynIII_SEG_0008,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000556,YCL051W,26068.0,27819.0,26943.5,+,Unknown,SynIII_loxPsym_7,SynIII_loxPsym_8,SynIII_SEG_0008,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000555,YCL050C,28107.0,29072.0,28589.5,-,Unknown,SynIII_loxPsym_9,SynIII_loxPsym_10,SynIII_SEG_0010,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000554,YCL049C,30057.0,30995.0,30526.0,-,Unknown,SynIII_loxPsym_9,SynIII_loxPsym_10,SynIII_SEG_0010,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000087203,YCL048W-A,31759.0,31998.0,31878.5,+,Unknown,SynIII_loxPsym_9,SynIII_loxPsym_10,SynIII_SEG_0010,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000553,YCL048W,32436.0,33827.0,33131.5,+,Unknown,SynIII_loxPsym_9,SynIII_loxPsym_10,SynIII_SEG_0010,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000552,YCL047C,33966.0,34742.0,34354.0,-,Unknown,SynIII_loxPsym_10,SynIII_loxPsym_11,SynIII_SEG_0011,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000550,YCL045C,34928.0,37210.0,36069.0,-,Unknown,SynIII_loxPsym_10,SynIII_loxPsym_11,SynIII_SEG_0011,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000551,YCL046W,36945.0,37268.0,37106.5,+,Unknown,SynIII_loxPsym_10,SynIII_loxPsym_11,SynIII_SEG_0011,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000549,YCL044C,37450.0,38703.0,38076.5,-,Unknown,SynIII_loxPsym_11,SynIII_loxPsym_12,SynIII_SEG_0012,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000548,YCL043C,38992.0,40560.0,39776.0,-,Essential,SynIII_loxPsym_11,SynIII_loxPsym_12,SynIII_SEG_0012,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000546,YCL041C,40472.0,40966.0,40719.0,-,Essential,SynIII_loxPsym_11,SynIII_loxPsym_12,SynIII_SEG_0012,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000547,YCL042W,40923.0,41282.0,41102.5,+,Unknown,SynIII_loxPsym_11,SynIII_loxPsym_12,SynIII_SEG_0012,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000545,YCL040W,41177.0,42679.0,41928.0,+,Unknown,SynIII_loxPsym_11,SynIII_loxPsym_12,SynIII_SEG_0012,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000544,YCL039W,43018.0,45255.0,44136.5,+,Unknown,SynIII_loxPsym_12,SynIII_loxPsym_13,SynIII_SEG_0013,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
SynIII,S000000543,YCL038C,45382.0,46968.0,46175.0,-,Ambiguous,SynIII_loxPsym_14,SynIII_loxPsym_15,SynIII_SEG_0015,unique_exact,exact_adjacent_lox,True,KC880027,./outputs\revised_model\input_sources\KC880027.gb
