chromosome_1,position_1,chromosome_2,position_2,contact_probability,source_file,source_sheet
ring_synII,670000,ring_synII,310000,0.024032042457112195,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,320000,0.02716791154069162,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,330000,0.027612589174708206,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,340000,0.02915306525216431,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,350000,0.025819903946171403,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,360000,0.026500321716095544,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,370000,0.028122809200113234,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,380000,0.029235576077774668,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,390000,0.028384622313307073,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,400000,0.03318319025113601,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,410000,0.035035722950925816,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,420000,0.0336848045497991,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,430000,0.03590011835668509,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,440000,0.042161424174643386,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,450000,0.040242248143524895,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,460000,0.041232206153295856,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,470000,0.03778267104749856,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,480000,0.04724996628809917,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,490000,0.04492391670417733,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,500000,0.043946172099953926,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,510000,0.04989701418076087,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,520000,0.052396071178327765,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,530000,0.05315614779334696,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,540000,0.055752054958432884,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,550000,0.06570135347009132,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,560000,0.07074149617592984,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,570000,0.0734297698272606,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,580000,0.08726380501515,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,590000,0.09056678082146515,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,600000,0.10523711074586052,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,610000,0.12794913175970044,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,620000,0.15440176046345408,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,630000,0.19600950780218784,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,640000,0.2567275427623513,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,650000,0.39526887675433786,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,660000,0.8628331956109463,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,670000,0.7916858421993747,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,680000,0.8230141606903245,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,690000,0.4372795958366134,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,700000,0.3003177673459539,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,710000,0.2502739897825707,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,720000,0.1922484962584357,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,730000,0.15489061215232477,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,740000,0.11564192921519541,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,750000,0.09370434862897295,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,760000,0.08737344274533206,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,670000,ring_synII,770000,0.0775718203850715,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,10000,0.06076187209099125,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,20000,0.06301905199301433,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,30000,0.054707445219586134,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,40000,0.057841869327028075,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,50000,0.0513604429058259,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,60000,0.043013276121909055,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,70000,0.04516561900908134,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,80000,0.042444132484191356,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,90000,0.04048376950998039,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,100000,0.03503739648089301,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,110000,0.031435443696093565,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,120000,0.03271022932178383,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,130000,0.030067374234662655,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,140000,0.026134096027942463,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,150000,0.027876316667316374,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,160000,0.021932430169066323,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,170000,0.020518610764481818,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,180000,0.019309836571821018,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,190000,0.016821111027064673,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,200000,0.016332128546577254,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,210000,0.013820952892044115,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,220000,0.012556094289787455,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,230000,0.012818563771970087,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,240000,0.013799311520475914,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,250000,0.01636502052863085,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,260000,0.016384023405354848,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,270000,0.023025487051456784,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,280000,0.02271259709967965,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,290000,0.02057385123665058,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,300000,0.024248379626548498,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,310000,0.025129864132343797,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,320000,0.029314010544574193,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,330000,0.025164832506653027,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,340000,0.030836262347197687,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,350000,0.02788258116384705,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,360000,0.027657582455209336,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,370000,0.03185066717857839,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,380000,0.03453474910927603,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,390000,0.03206567859114807,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,400000,0.03440726778622035,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,410000,0.03597717414724499,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,420000,0.03569384611446995,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,430000,0.03450178986296243,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,440000,0.036962184255911454,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,450000,0.03668284518662735,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,460000,0.035909742208767595,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,470000,0.035581785906565445,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,480000,0.040574963211304736,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,490000,0.039584952161615485,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,500000,0.04858883462251759,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,510000,0.044518068268340136,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,520000,0.04436430277268718,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,530000,0.05168481925463426,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,540000,0.06122745564989089,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,550000,0.06172266405242295,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,560000,0.06574422780585693,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,570000,0.07094343336918724,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,580000,0.07611431561615271,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,590000,0.07955679484572944,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,600000,0.08808174685502151,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,610000,0.10219754419264383,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,620000,0.1200519499768963,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,630000,0.15252251939226596,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,640000,0.18075003517724914,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,650000,0.24807145751108428,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,660000,0.4184356126040037,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,670000,0.8230141606903245,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,680000,0.8134253547338334,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,690000,0.9122018479444335,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,700000,0.4689819614749392,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,710000,0.33780217914149874,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,720000,0.24280717546382954,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,730000,0.18782575640378452,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,740000,0.14892247194598568,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,750000,0.11676997207150436,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,760000,0.10103113816616481,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,680000,ring_synII,770000,0.08532810765221169,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,10000,0.07050887225576687,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,20000,0.06264333746347985,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,30000,0.057927889225414135,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,40000,0.055774588485535716,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,50000,0.05052890657326182,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,60000,0.049787044709999,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,70000,0.047180154303833946,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,80000,0.04114266090852278,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,90000,0.04068194942775354,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,100000,0.039907663418625464,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,110000,0.03986876707673134,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,120000,0.030171627087140687,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,130000,0.029100621671322994,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,140000,0.02635734731236318,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,150000,0.029841667925296897,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,160000,0.025920688711265134,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,170000,0.024179461485451675,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,180000,0.01810510474420524,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,190000,0.01793443313623435,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,200000,0.0157106223344389,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,210000,0.014665905792483967,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,220000,0.011123323722399284,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,230000,0.01318534541490302,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,240000,0.01608570544785524,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,250000,0.017029990422354126,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,260000,0.021125815727016443,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,270000,0.022207014209676062,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,280000,0.02313089906723991,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,290000,0.02520095064173638,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,300000,0.02507302185464279,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,310000,0.024175760142972177,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,320000,0.02538301221052343,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,330000,0.026646201863533107,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,340000,0.027787384395235315,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,350000,0.028945701472539886,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,360000,0.029508820739902415,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,370000,0.030473496910986442,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,380000,0.030351732085669325,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,390000,0.03500800187872405,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,400000,0.03339478782169236,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,410000,0.03491118859805727,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,420000,0.03171596760482502,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,430000,0.031841696922943495,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,440000,0.032838986013783766,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,450000,0.03783404105217565,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,460000,0.035267185176333045,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,470000,0.039839087626092125,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,480000,0.04205459153286707,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,490000,0.0444797930962163,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,500000,0.04375876832648803,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,510000,0.04511846796826811,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,520000,0.047465831402262716,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,530000,0.04893418054411095,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,540000,0.056683028601075686,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,550000,0.06433274999311948,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,560000,0.05926683229789924,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,570000,0.06399080067556602,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,580000,0.06699109261583497,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,590000,0.07443520609064017,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,600000,0.08145706395415793,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,610000,0.09395799263038856,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,620000,0.09943771788336592,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,630000,0.13061271629343107,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,640000,0.16489767270208544,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,650000,0.19976477271188417,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,660000,0.3045195811138749,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
ring_synII,690000,ring_synII,670000,0.4372795958366134,./data\raw\zhang_2022_gce\41467_2022_33606_MOESM4_ESM.xlsx,Fig5A
